stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000225792	9606.ENSP00000363822	DDX5	AR	9606	0.63	0	0	0	0	0	0	0.63
9606.ENSP00000225792	9606.ENSP00000335153	DDX5	HSP90AA1	9606	0.635	0.042	0	0	0.275	0.1	0	0.485
9606.ENSP00000225792	9606.ENSP00000437256	DDX5	DICER1	9606	0.669	0	0	0	0.07	0.328	0	0.512
9606.ENSP00000225792	9606.ENSP00000399968	DDX5	NCOA2	9606	0.672	0	0	0	0.056	0	0	0.667
9606.ENSP00000225792	9606.ENSP00000341551	DDX5	SMAD4	9606	0.676	0	0	0	0.074	0.095	0	0.645
9606.ENSP00000225792	9606.ENSP00000385269	DDX5	ELAVL1	9606	0.703	0	0	0	0.11	0.536	0	0.339
9606.ENSP00000225792	9606.ENSP00000230354	DDX5	TBP	9606	0.712	0	0.023	0	0.067	0.325	0.5	0.193
9606.ENSP00000225792	9606.ENSP00000494750	DDX5	ACTB	9606	0.713	0	0	0	0.462	0.26	0	0.338
9606.ENSP00000225792	9606.ENSP00000262160	DDX5	SMAD2	9606	0.761	0	0	0	0.067	0.095	0	0.74
9606.ENSP00000225792	9606.ENSP00000430432	DDX5	HDAC2	9606	0.763	0	0	0	0.075	0.554	0	0.472
9606.ENSP00000225792	9606.ENSP00000495360	DDX5	CTNNB1	9606	0.886	0.042	0	0	0.127	0.388	0	0.804
9606.ENSP00000225792	9606.ENSP00000263253	DDX5	EP300	9606	0.917	0	0	0	0.085	0.631	0.5	0.566
9606.ENSP00000225792	9606.ENSP00000362649	DDX5	HDAC1	9606	0.944	0	0	0	0.23	0.785	0	0.69
9606.ENSP00000225792	9606.ENSP00000332973	DDX5	SMAD3	9606	0.963	0	0	0	0.054	0.524	0	0.926
9606.ENSP00000225792	9606.ENSP00000405330	DDX5	ESR1	9606	0.973	0	0	0	0	0.771	0.5	0.784
9606.ENSP00000225792	9606.ENSP00000269305	DDX5	TP53	9606	0.997	0	0	0	0	0.78	0	0.987
9606.ENSP00000225831	9606.ENSP00000356713	CCL2	IFNGR1	9606	0.4	0	0	0	0.048	0	0	0.395
9606.ENSP00000225831	9606.ENSP00000360609	CCL2	HSP90AB1	9606	0.4	0	0	0	0.042	0	0	0.4
9606.ENSP00000225831	9606.ENSP00000335153	CCL2	HSP90AA1	9606	0.4	0	0	0	0.042	0	0	0.4
9606.ENSP00000225831	9606.ENSP00000226524	CCL2	PF4V1	9606	0.401	0	0	0	0	0	0	0.401
9606.ENSP00000225831	9606.ENSP00000499459	CCL2	IL19	9606	0.401	0	0	0	0.047	0	0	0.397
9606.ENSP00000225831	9606.ENSP00000346508	CCL2	PDGFA	9606	0.404	0	0	0	0.049	0	0	0.399
9606.ENSP00000225831	9606.ENSP00000256078	CCL2	KRAS	9606	0.41	0	0	0	0.061	0	0	0.398
9606.ENSP00000225831	9606.ENSP00000302846	CCL2	PTGER4	9606	0.412	0	0	0	0.063	0	0	0.398
9606.ENSP00000225831	9606.ENSP00000368880	CCL2	FOXO1	9606	0.416	0	0	0	0	0	0	0.416
9606.ENSP00000225831	9606.ENSP00000295522	CCL2	CLDN1	9606	0.417	0	0	0	0.072	0	0	0.398
9606.ENSP00000225831	9606.ENSP00000309591	CCL2	PRKACA	9606	0.419	0	0	0	0	0	0	0.419
9606.ENSP00000225831	9606.ENSP00000359719	CCL2	PRKACB	9606	0.419	0	0	0	0	0	0	0.419
9606.ENSP00000225831	9606.ENSP00000333277	CCL2	H3C13	9606	0.426	0	0	0	0	0	0	0.426
9606.ENSP00000225831	9606.ENSP00000376678	CCL2	TAGLN	9606	0.427	0	0	0	0.158	0	0	0.348
9606.ENSP00000225831	9606.ENSP00000231751	CCL2	LTF	9606	0.432	0	0	0	0.045	0	0	0.43
9606.ENSP00000225831	9606.ENSP00000360493	CCL2	RUNX2	9606	0.432	0	0	0	0.102	0	0	0.393
9606.ENSP00000225831	9606.ENSP00000368632	CCL2	GATA3	9606	0.433	0	0	0	0	0	0	0.433
9606.ENSP00000225831	9606.ENSP00000468253	CCL2	CFD	9606	0.437	0	0	0	0.044	0	0	0.435
9606.ENSP00000225831	9606.ENSP00000265371	CCL2	NRP1	9606	0.439	0	0	0	0.138	0	0	0.376
9606.ENSP00000225831	9606.ENSP00000342385	CCL2	PTGES	9606	0.443	0	0	0	0.092	0	0	0.412
9606.ENSP00000225831	9606.ENSP00000427514	CCL2	CEBPA	9606	0.445	0	0	0	0	0	0	0.445
9606.ENSP00000225831	9606.ENSP00000252723	CCL2	EPO	9606	0.446	0	0	0	0	0	0	0.446
9606.ENSP00000225831	9606.ENSP00000302961	CCL2	HSPA4	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000225831	9606.ENSP00000269571	CCL2	ERBB2	9606	0.448	0	0	0	0	0	0	0.448
9606.ENSP00000225831	9606.ENSP00000385269	CCL2	ELAVL1	9606	0.448	0	0	0	0	0	0	0.448
9606.ENSP00000225831	9606.ENSP00000400533	CCL2	CCL24	9606	0.448	0	0	0.075	0.063	0	0	0.414
9606.ENSP00000225831	9606.ENSP00000239223	CCL2	DUSP1	9606	0.453	0	0	0	0.056	0	0	0.445
9606.ENSP00000225831	9606.ENSP00000293328	CCL2	STAT5B	9606	0.456	0	0	0	0.059	0	0	0.446
9606.ENSP00000225831	9606.ENSP00000354207	CCL2	NTRK3	9606	0.458	0	0	0	0	0	0	0.458
9606.ENSP00000225831	9606.ENSP00000341208	CCL2	STAT5A	9606	0.458	0	0	0	0.061	0	0	0.446
9606.ENSP00000225831	9606.ENSP00000379350	CCL2	ITGB1	9606	0.459	0	0	0	0.083	0	0	0.434
9606.ENSP00000225831	9606.ENSP00000428056	CCL2	PIK3R1	9606	0.463	0	0	0	0	0	0	0.464
9606.ENSP00000225831	9606.ENSP00000254066	CCL2	RARA	9606	0.464	0	0	0	0.055	0	0	0.457
9606.ENSP00000225831	9606.ENSP00000370473	CCL2	IGFBP3	9606	0.465	0	0	0	0.145	0	0	0.4
9606.ENSP00000225831	9606.ENSP00000297268	CCL2	COL1A2	9606	0.473	0	0	0	0.11	0	0	0.432
9606.ENSP00000225831	9606.ENSP00000331544	CCL2	FBLN1	9606	0.475	0	0	0	0.076	0	0	0.455
9606.ENSP00000225831	9606.ENSP00000387699	CCL2	CREB1	9606	0.48	0	0	0	0	0	0	0.48
9606.ENSP00000225831	9606.ENSP00000260227	CCL2	MMP7	9606	0.49	0	0	0	0.062	0	0	0.479
9606.ENSP00000225831	9606.ENSP00000306157	CCL2	IL7R	9606	0.492	0	0	0	0.119	0	0	0.447
9606.ENSP00000225831	9606.ENSP00000262160	CCL2	SMAD2	9606	0.492	0	0	0	0	0	0	0.492
9606.ENSP00000225831	9606.ENSP00000239938	CCL2	EGR1	9606	0.493	0	0	0	0.081	0	0	0.471
9606.ENSP00000225831	9606.ENSP00000244050	CCL2	SNAI1	9606	0.494	0	0	0	0.074	0.115	0	0.433
9606.ENSP00000225831	9606.ENSP00000303231	CCL2	IL12A	9606	0.498	0	0	0	0.044	0	0.4	0.196
9606.ENSP00000225831	9606.ENSP00000284981	CCL2	APP	9606	0.506	0	0	0	0.042	0	0	0.506
9606.ENSP00000225831	9606.ENSP00000335062	CCL2	PDCD1	9606	0.509	0	0	0	0.042	0	0	0.509
9606.ENSP00000225831	9606.ENSP00000264867	CCL2	PPARGC1A	9606	0.511	0	0	0	0	0	0	0.511
9606.ENSP00000225831	9606.ENSP00000304408	CCL2	COL3A1	9606	0.511	0	0	0	0.151	0	0	0.447
9606.ENSP00000225831	9606.ENSP00000332973	CCL2	SMAD3	9606	0.515	0	0	0	0.048	0	0	0.512
9606.ENSP00000225831	9606.ENSP00000339804	CCL2	TSLP	9606	0.516	0	0	0	0.06	0	0	0.507
9606.ENSP00000225831	9606.ENSP00000265077	CCL2	VCAN	9606	0.517	0	0	0	0.067	0.292	0	0.328
9606.ENSP00000225831	9606.ENSP00000261769	CCL2	CDH1	9606	0.521	0	0	0	0	0	0	0.521
9606.ENSP00000225831	9606.ENSP00000337065	CCL2	CXCL14	9606	0.521	0	0	0	0.058	0	0	0.513
9606.ENSP00000225831	9606.ENSP00000378974	CCL2	MAPK8	9606	0.527	0	0	0	0	0	0	0.527
9606.ENSP00000225831	9606.ENSP00000330382	CCL2	PDGFB	9606	0.528	0	0	0	0.062	0	0	0.517
9606.ENSP00000225831	9606.ENSP00000374265	CCL2	GPX2	9606	0.528	0	0	0	0	0	0	0.528
9606.ENSP00000225831	9606.ENSP00000261799	CCL2	PDGFRB	9606	0.53	0	0	0	0.097	0	0	0.501
9606.ENSP00000225831	9606.ENSP00000296585	CCL2	ITGA2	9606	0.532	0	0	0	0.042	0	0	0.532
9606.ENSP00000225831	9606.ENSP00000373477	CCL2	GPX3	9606	0.541	0	0	0	0.06	0	0	0.531
9606.ENSP00000225831	9606.ENSP00000296181	CCL2	ITGB5	9606	0.542	0	0	0	0.103	0	0	0.51
9606.ENSP00000225831	9606.ENSP00000496577	CCL2	SOCS1	9606	0.545	0	0	0	0.168	0	0	0.476
9606.ENSP00000225831	9606.ENSP00000305422	CCL2	CEBPB	9606	0.551	0	0	0	0.127	0	0	0.507
9606.ENSP00000225831	9606.ENSP00000356792	CCL2	XCL1	9606	0.552	0	0	0	0.057	0	0	0.544
9606.ENSP00000225831	9606.ENSP00000228434	CCL2	CD69	9606	0.565	0	0	0	0.125	0	0	0.523
9606.ENSP00000225831	9606.ENSP00000380855	CCL2	PDCD1LG2	9606	0.566	0	0	0	0.158	0	0	0.506
9606.ENSP00000225831	9606.ENSP00000495360	CCL2	CTNNB1	9606	0.571	0	0	0	0	0	0	0.571
9606.ENSP00000225831	9606.ENSP00000477908	CCL2	CCL3	9606	0.576	0	0	0.069	0.177	0	0.4	0.187
9606.ENSP00000225831	9606.ENSP00000404131	CCL2	TGFA	9606	0.577	0	0	0	0	0	0	0.577
9606.ENSP00000225831	9606.ENSP00000264563	CCL2	IL11	9606	0.577	0	0	0	0.058	0	0	0.57
9606.ENSP00000225831	9606.ENSP00000451040	CCL2	PGF	9606	0.577	0	0	0	0	0	0	0.577
9606.ENSP00000225831	9606.ENSP00000323929	CCL2	A2M	9606	0.578	0	0	0	0.123	0	0	0.539
9606.ENSP00000225831	9606.ENSP00000396198	CCL2	FGF13	9606	0.579	0	0	0	0	0	0	0.579
9606.ENSP00000225831	9606.ENSP00000375086	CCL2	CCL25	9606	0.581	0	0	0	0	0	0	0.581
9606.ENSP00000225831	9606.ENSP00000321797	CCL2	FGF8	9606	0.582	0	0	0	0	0	0	0.582
9606.ENSP00000225831	9606.ENSP00000369293	CCL2	IL2RA	9606	0.585	0	0	0	0.056	0	0	0.579
9606.ENSP00000225831	9606.ENSP00000381775	CCL2	TNFSF11	9606	0.595	0	0	0	0	0	0	0.595
9606.ENSP00000225831	9606.ENSP00000387356	CCL2	ACAN	9606	0.597	0	0	0	0.051	0	0	0.593
9606.ENSP00000225831	9606.ENSP00000414303	CCL2	BDNF	9606	0.597	0	0	0	0	0	0	0.597
9606.ENSP00000225831	9606.ENSP00000498227	CCL2	SELL	9606	0.598	0	0	0	0.083	0	0	0.579
9606.ENSP00000225831	9606.ENSP00000269305	CCL2	TP53	9606	0.6	0	0	0	0	0	0	0.6
9606.ENSP00000225831	9606.ENSP00000231228	CCL2	IL12B	9606	0.6	0	0	0	0.089	0	0.4	0.326
9606.ENSP00000225831	9606.ENSP00000334122	CCL2	FGF3	9606	0.602	0	0	0	0	0	0	0.602
9606.ENSP00000225831	9606.ENSP00000337432	CCL2	IL17F	9606	0.602	0	0	0	0.099	0	0	0.576
9606.ENSP00000225831	9606.ENSP00000371067	CCL2	JAK2	9606	0.602	0	0	0	0.095	0	0	0.578
9606.ENSP00000225831	9606.ENSP00000225964	CCL2	COL1A1	9606	0.604	0	0	0	0.11	0	0	0.573
9606.ENSP00000225831	9606.ENSP00000381185	CCL2	BCL2	9606	0.607	0	0	0	0.047	0	0	0.605
9606.ENSP00000225831	9606.ENSP00000365435	CCL2	TNFRSF1B	9606	0.609	0	0	0	0.129	0	0	0.57
9606.ENSP00000225831	9606.ENSP00000311697	CCL2	FGF5	9606	0.609	0	0	0	0	0	0	0.609
9606.ENSP00000225831	9606.ENSP00000497102	CCL2	CTLA4	9606	0.609	0	0	0	0.071	0	0	0.597
9606.ENSP00000225831	9606.ENSP00000228837	CCL2	FGF6	9606	0.61	0	0	0	0	0	0	0.61
9606.ENSP00000225831	9606.ENSP00000274625	CCL2	FGF18	9606	0.61	0	0	0	0.044	0	0	0.609
9606.ENSP00000225831	9606.ENSP00000399324	CCL2	FGF16	9606	0.61	0	0	0	0.071	0	0	0.598
9606.ENSP00000225831	9606.ENSP00000371790	CCL2	FGF9	9606	0.611	0	0	0	0.071	0	0	0.599
9606.ENSP00000225831	9606.ENSP00000385523	CCL2	PPARA	9606	0.616	0	0	0	0.079	0	0	0.6
9606.ENSP00000225831	9606.ENSP00000230990	CCL2	HBEGF	9606	0.62	0	0	0.21	0.16	0	0	0.474
9606.ENSP00000225831	9606.ENSP00000264664	CCL2	FGF10	9606	0.622	0	0	0	0.087	0	0	0.603
9606.ENSP00000225831	9606.ENSP00000358525	CCL2	NGF	9606	0.623	0	0	0	0.072	0	0	0.611
9606.ENSP00000225831	9606.ENSP00000229795	CCL2	MAPK14	9606	0.635	0	0	0	0	0	0	0.635
9606.ENSP00000225831	9606.ENSP00000267843	CCL2	FGF7	9606	0.639	0	0	0	0.091	0	0	0.62
9606.ENSP00000225831	9606.ENSP00000257290	CCL2	PDGFRA	9606	0.645	0	0	0	0.087	0	0	0.627
9606.ENSP00000225831	9606.ENSP00000379097	CCL2	AREG	9606	0.647	0	0	0	0.084	0	0	0.631
9606.ENSP00000225831	9606.ENSP00000227507	CCL2	CCND1	9606	0.648	0	0	0	0.063	0	0	0.64
9606.ENSP00000225831	9606.ENSP00000442424	CCL2	IL22	9606	0.652	0	0	0	0.046	0	0	0.65
9606.ENSP00000225831	9606.ENSP00000311032	CCL2	CASP3	9606	0.654	0	0	0	0.044	0	0	0.653
9606.ENSP00000225831	9606.ENSP00000405330	CCL2	ESR1	9606	0.656	0	0	0	0	0	0	0.656
9606.ENSP00000225831	9606.ENSP00000478887	CCL2	MYC	9606	0.659	0	0	0	0.112	0	0	0.632
9606.ENSP00000225831	9606.ENSP00000403495	CCL2	LTA	9606	0.668	0	0	0	0.053	0	0	0.664
9606.ENSP00000225831	9606.ENSP00000365380	CCL2	FOXP3	9606	0.669	0	0	0	0	0	0	0.669
9606.ENSP00000225831	9606.ENSP00000356954	CCL2	CCN2	9606	0.678	0	0	0	0.188	0	0	0.62
9606.ENSP00000225831	9606.ENSP00000386380	CCL2	IL1R1	9606	0.682	0	0	0	0.095	0	0	0.664
9606.ENSP00000225831	9606.ENSP00000296870	CCL2	IL3	9606	0.686	0	0	0	0.058	0	0	0.68
9606.ENSP00000225831	9606.ENSP00000430950	CCL2	IDO1	9606	0.689	0	0	0	0.142	0	0	0.653
9606.ENSP00000225831	9606.ENSP00000370989	CCL2	CD274	9606	0.69	0	0	0	0.112	0	0	0.666
9606.ENSP00000225831	9606.ENSP00000437955	CCL2	HIF1A	9606	0.692	0	0	0	0.14	0	0	0.657
9606.ENSP00000225831	9606.ENSP00000265171	CCL2	EGF	9606	0.696	0	0	0	0	0	0	0.696
9606.ENSP00000225831	9606.ENSP00000494750	CCL2	ACTB	9606	0.697	0	0	0	0.042	0	0	0.697
9606.ENSP00000225831	9606.ENSP00000264246	CCL2	CD80	9606	0.7	0	0	0	0.122	0.096	0	0.653
9606.ENSP00000225831	9606.ENSP00000226317	CCL2	CXCL6	9606	0.704	0	0	0	0.249	0	0	0.622
9606.ENSP00000225831	9606.ENSP00000370842	CCL2	IL33	9606	0.706	0	0	0	0.072	0	0	0.697
9606.ENSP00000225831	9606.ENSP00000300134	CCL2	STAT6	9606	0.709	0	0	0	0.087	0	0	0.695
9606.ENSP00000225831	9606.ENSP00000355896	CCL2	TGFB2	9606	0.712	0	0	0	0.075	0	0	0.702
9606.ENSP00000225831	9606.ENSP00000359663	CCL2	CD40LG	9606	0.714	0	0	0	0.067	0	0	0.706
9606.ENSP00000225831	9606.ENSP00000451828	CCL2	AKT1	9606	0.72	0	0	0	0	0	0	0.72
9606.ENSP00000225831	9606.ENSP00000369554	CCL2	IFNA2	9606	0.723	0	0	0	0.043	0	0	0.723
9606.ENSP00000225831	9606.ENSP00000346839	CCL2	FN1	9606	0.723	0	0	0	0.087	0	0	0.709
9606.ENSP00000225831	9606.ENSP00000454623	CCL2	ITGAX	9606	0.724	0	0	0	0.08	0	0	0.712
9606.ENSP00000225831	9606.ENSP00000249075	CCL2	LIF	9606	0.724	0	0	0	0.119	0	0.4	0.521
9606.ENSP00000225831	9606.ENSP00000433642	CCL2	FCGR3B	9606	0.725	0	0	0	0.111	0	0	0.703
9606.ENSP00000225831	9606.ENSP00000259631	CCL2	CCL27	9606	0.725	0	0	0	0	0	0	0.725
9606.ENSP00000225831	9606.ENSP00000356946	CCL2	FCGR3A	9606	0.725	0	0	0	0.113	0	0	0.703
9606.ENSP00000225831	9606.ENSP00000275493	CCL2	EGFR	9606	0.725	0	0	0	0.06	0	0	0.72
9606.ENSP00000225831	9606.ENSP00000378517	CCL2	SPP1	9606	0.726	0	0	0	0.155	0	0	0.689
9606.ENSP00000225831	9606.ENSP00000369581	CCL2	IFNB1	9606	0.729	0	0	0	0.072	0	0	0.72
9606.ENSP00000225831	9606.ENSP00000380070	CCL2	GAPDH	9606	0.729	0	0	0	0	0	0	0.729
9606.ENSP00000225831	9606.ENSP00000355627	CCL2	AGT	9606	0.729	0	0	0	0.044	0	0	0.728
9606.ENSP00000225831	9606.ENSP00000287820	CCL2	PPARG	9606	0.731	0	0	0	0.088	0	0	0.717
9606.ENSP00000225831	9606.ENSP00000264498	CCL2	FGF2	9606	0.732	0	0	0	0.101	0	0	0.715
9606.ENSP00000225831	9606.ENSP00000357470	CCL2	IL6R	9606	0.732	0	0	0	0	0	0	0.732
9606.ENSP00000225831	9606.ENSP00000362680	CCL2	SRC	9606	0.733	0	0	0	0.091	0	0	0.718
9606.ENSP00000225831	9606.ENSP00000411355	CCL2	PTPRC	9606	0.735	0	0	0	0.088	0	0	0.721
9606.ENSP00000225831	9606.ENSP00000332049	CCL2	CD86	9606	0.737	0	0	0	0.153	0	0	0.702
9606.ENSP00000225831	9606.ENSP00000295897	CCL2	ALB	9606	0.739	0	0	0	0	0	0	0.739
9606.ENSP00000225831	9606.ENSP00000260356	CCL2	THBS1	9606	0.742	0	0	0	0.194	0	0	0.693
9606.ENSP00000225831	9606.ENSP00000252486	CCL2	APOE	9606	0.746	0	0	0	0.125	0	0	0.721
9606.ENSP00000225831	9606.ENSP00000263025	CCL2	MAPK3	9606	0.747	0	0	0	0	0	0	0.747
9606.ENSP00000225831	9606.ENSP00000330341	CCL2	SOCS3	9606	0.749	0	0	0	0.196	0	0	0.7
9606.ENSP00000225831	9606.ENSP00000302935	CCL2	IL16	9606	0.753	0	0	0	0	0	0	0.753
9606.ENSP00000225831	9606.ENSP00000306245	CCL2	FOS	9606	0.756	0	0	0	0.106	0	0	0.739
9606.ENSP00000225831	9606.ENSP00000263923	CCL2	KDR	9606	0.758	0	0	0	0.062	0	0	0.752
9606.ENSP00000225831	9606.ENSP00000376637	CCL2	IGF1	9606	0.76	0	0	0	0.06	0	0	0.755
9606.ENSP00000225831	9606.ENSP00000259206	CCL2	IL1RN	9606	0.761	0	0	0	0.292	0	0	0.676
9606.ENSP00000225831	9606.ENSP00000274520	CCL2	IL9	9606	0.761	0	0	0	0	0	0	0.761
9606.ENSP00000225831	9606.ENSP00000276927	CCL2	IFNA1	9606	0.766	0	0	0	0.044	0	0	0.766
9606.ENSP00000225831	9606.ENSP00000312652	CCL2	LEP	9606	0.769	0	0	0	0	0	0	0.769
9606.ENSP00000225831	9606.ENSP00000322788	CCL2	MMP1	9606	0.774	0	0	0	0.122	0	0	0.754
9606.ENSP00000225831	9606.ENSP00000389814	CCL2	ADIPOQ	9606	0.776	0	0	0	0.056	0	0	0.773
9606.ENSP00000225831	9606.ENSP00000380432	CCL2	INS	9606	0.78	0	0	0	0.076	0	0	0.771
9606.ENSP00000225831	9606.ENSP00000352071	CCL2	CD163	9606	0.784	0	0	0	0.136	0.099	0	0.745
9606.ENSP00000225831	9606.ENSP00000380948	CCL2	ITGB2	9606	0.786	0	0	0	0.096	0	0	0.773
9606.ENSP00000225831	9606.ENSP00000482259	CCL2	CCL4	9606	0.787	0	0	0	0.154	0.292	0.4	0.478
9606.ENSP00000225831	9606.ENSP00000260010	CCL2	TLR2	9606	0.79	0	0	0	0.119	0	0	0.771
9606.ENSP00000225831	9606.ENSP00000282397	CCL2	FLT1	9606	0.791	0	0	0	0.049	0	0	0.79
9606.ENSP00000225831	9606.ENSP00000496959	CCL2	ITGAM	9606	0.796	0	0	0	0.099	0	0	0.782
9606.ENSP00000225831	9606.ENSP00000296545	CCL2	IL15	9606	0.796	0	0	0	0.12	0	0	0.778
9606.ENSP00000225831	9606.ENSP00000306884	CCL2	CXCL11	9606	0.796	0	0	0	0.257	0	0	0.736
9606.ENSP00000225831	9606.ENSP00000386559	CCL2	CD8A	9606	0.8	0	0	0	0.086	0	0	0.791
9606.ENSP00000225831	9606.ENSP00000299855	CCL2	MMP3	9606	0.806	0	0	0	0.144	0	0	0.783
9606.ENSP00000225831	9606.ENSP00000361405	CCL2	MMP9	9606	0.809	0	0	0	0.073	0	0	0.802
9606.ENSP00000225831	9606.ENSP00000361359	CCL2	CD40	9606	0.811	0	0	0	0.135	0	0	0.791
9606.ENSP00000225831	9606.ENSP00000263851	CCL2	IL7	9606	0.813	0	0	0	0.047	0	0	0.811
9606.ENSP00000225831	9606.ENSP00000398632	CCL2	CD44	9606	0.815	0	0	0	0.174	0	0	0.786
9606.ENSP00000225831	9606.ENSP00000255030	CCL2	CRP	9606	0.816	0	0	0	0.044	0	0	0.816
9606.ENSP00000225831	9606.ENSP00000354394	CCL2	STAT1	9606	0.831	0	0	0	0.136	0	0	0.812
9606.ENSP00000225831	9606.ENSP00000327513	CCL2	CSF1	9606	0.833	0	0	0	0.229	0	0	0.792
9606.ENSP00000225831	9606.ENSP00000225842	CCL2	CCL1	9606	0.84	0	0	0	0.059	0	0	0.837
9606.ENSP00000225831	9606.ENSP00000379140	CCL2	CXCL12	9606	0.841	0	0	0	0.162	0	0	0.818
9606.ENSP00000225831	9606.ENSP00000225844	CCL2	CCL13	9606	0.842	0	0	0.054	0.15	0.292	0	0.756
9606.ENSP00000225831	9606.ENSP00000363089	CCL2	TLR4	9606	0.847	0	0	0	0.13	0	0	0.832
9606.ENSP00000225831	9606.ENSP00000226730	CCL2	IL2	9606	0.853	0	0	0	0.049	0	0	0.852
9606.ENSP00000225831	9606.ENSP00000296026	CCL2	CXCL3	9606	0.856	0	0	0	0.383	0	0	0.776
9606.ENSP00000225831	9606.ENSP00000286301	CCL2	CSF1R	9606	0.86	0	0	0	0.111	0	0	0.848
9606.ENSP00000225831	9606.ENSP00000231454	CCL2	IL5	9606	0.862	0	0	0	0.042	0	0	0.862
9606.ENSP00000225831	9606.ENSP00000350256	CCL2	CCR9	9606	0.862	0	0	0	0	0	0.65	0.623
9606.ENSP00000225831	9606.ENSP00000356438	CCL2	PTGS2	9606	0.867	0	0	0	0.166	0	0	0.848
9606.ENSP00000225831	9606.ENSP00000264657	CCL2	STAT3	9606	0.867	0	0	0	0.104	0	0.5	0.728
9606.ENSP00000225831	9606.ENSP00000497968	CCL2	IL17A	9606	0.874	0	0	0	0.042	0	0	0.873
9606.ENSP00000225831	9606.ENSP00000280357	CCL2	IL18	9606	0.881	0	0	0	0.047	0	0.4	0.808
9606.ENSP00000225831	9606.ENSP00000395704	CCL2	CXCR6	9606	0.885	0	0	0	0.047	0	0.65	0.685
9606.ENSP00000225831	9606.ENSP00000296027	CCL2	CXCL5	9606	0.891	0	0	0	0.494	0	0	0.794
9606.ENSP00000225831	9606.ENSP00000308815	CCL2	CCL19	9606	0.892	0	0	0	0.086	0	0.4	0.82
9606.ENSP00000225831	9606.ENSP00000294728	CCL2	VCAM1	9606	0.907	0	0	0	0.209	0.096	0	0.88
9606.ENSP00000225831	9606.ENSP00000231449	CCL2	IL4	9606	0.921	0	0	0	0.045	0	0.4	0.873
9606.ENSP00000225831	9606.ENSP00000326432	CCL2	CCR8	9606	0.925	0	0	0	0.099	0	0.65	0.783
9606.ENSP00000225831	9606.ENSP00000264832	CCL2	ICAM1	9606	0.928	0	0	0	0.36	0	0	0.892
9606.ENSP00000225831	9606.ENSP00000427279	CCL2	CXCL2	9606	0.929	0	0	0	0.451	0	0.4	0.803
9606.ENSP00000225831	9606.ENSP00000296871	CCL2	CSF2	9606	0.931	0	0	0	0.13	0	0.4	0.879
9606.ENSP00000225831	9606.ENSP00000304915	CCL2	IL13	9606	0.932	0	0	0	0.049	0	0.4	0.891
9606.ENSP00000225831	9606.ENSP00000263339	CCL2	IL1A	9606	0.934	0	0	0	0.144	0	0.4	0.882
9606.ENSP00000225831	9606.ENSP00000229135	CCL2	IFNG	9606	0.938	0	0	0	0.195	0	0	0.926
9606.ENSP00000225831	9606.ENSP00000412237	CCL2	IL10	9606	0.963	0	0	0	0.214	0	0.4	0.929
9606.ENSP00000225831	9606.ENSP00000246657	CCL2	CCR7	9606	0.965	0	0	0	0.065	0	0.65	0.904
9606.ENSP00000225831	9606.ENSP00000305651	CCL2	CXCL10	9606	0.965	0	0	0	0.373	0	0.4	0.915
9606.ENSP00000225831	9606.ENSP00000263341	CCL2	IL1B	9606	0.97	0	0	0	0.239	0	0.4	0.94
9606.ENSP00000225831	9606.ENSP00000398698	CCL2	TNF	9606	0.978	0	0	0	0.311	0	0.4	0.952
9606.ENSP00000225831	9606.ENSP00000351671	CCL2	CCL20	9606	0.979	0	0	0	0.148	0	0.4	0.962
9606.ENSP00000225831	9606.ENSP00000379110	CCL2	CXCL1	9606	0.98	0	0	0	0.427	0	0.4	0.948
9606.ENSP00000225831	9606.ENSP00000360266	CCL2	JUN	9606	0.98	0	0	0	0.083	0	0.9	0.8
9606.ENSP00000225831	9606.ENSP00000226574	CCL2	NFKB1	9606	0.982	0	0	0	0.139	0	0.9	0.811
9606.ENSP00000225831	9606.ENSP00000416996	CCL2	ACKR2	9606	0.985	0	0	0	0	0	0.5	0.972
9606.ENSP00000225831	9606.ENSP00000385675	CCL2	IL6	9606	0.985	0	0	0	0.517	0	0.4	0.953
9606.ENSP00000225831	9606.ENSP00000384273	CCL2	RELA	9606	0.987	0	0	0	0.113	0.51	0.9	0.745
9606.ENSP00000225831	9606.ENSP00000349967	CCL2	CCRL2	9606	0.99	0	0	0	0.103	0	0	0.99
9606.ENSP00000225831	9606.ENSP00000343952	CCL2	CCR6	9606	0.996	0	0	0	0.042	0	0.65	0.99
9606.ENSP00000225831	9606.ENSP00000295683	CCL2	CXCR1	9606	0.996	0	0	0	0	0	0.65	0.989
9606.ENSP00000225831	9606.ENSP00000319635	CCL2	CXCR2	9606	0.997	0	0	0	0	0	0.65	0.994
9606.ENSP00000225831	9606.ENSP00000286758	CCL2	CXCL13	9606	0.998	0	0	0	0.079	0.994	0	0.784
9606.ENSP00000225831	9606.ENSP00000378365	CCL2	CCL26	9606	0.998	0	0	0	0.044	0.994	0	0.744
9606.ENSP00000225831	9606.ENSP00000302234	CCL2	CCL11	9606	0.998	0	0	0.051	0.167	0.994	0	0.667
9606.ENSP00000225831	9606.ENSP00000362795	CCL2	CXCR3	9606	0.998	0	0	0	0.044	0	0.65	0.995
